"idx","PMID","Pathogen_Original","Database","batch","PubDate","PubYear","Lookup"
44,12208112,"alcelaphine gammaherpesvirus 1","pubmed",1,"2002 Aug","2002","Success"
44,12208112,"alcelaphine gammaherpesvirus 1","pubmed",1,"2002 Aug","2002","Success"
44,12208112,"alcelaphine gammaherpesvirus 1","pubmed",1,"2002 Aug","2002","Success"
44,12208112,"alcelaphine gammaherpesvirus 1","pubmed",1,"2002 Aug","2002","Success"
44,12208112,"alcelaphine gammaherpesvirus 1","pubmed",1,"2002 Aug","2002","Success"
44,12208112,"alcelaphine gammaherpesvirus 1","pubmed",1,"2002 Aug","2002","Success"
44,12208112,"alcelaphine gammaherpesvirus 1","pubmed",1,"2002 Aug","2002","Success"
44,12208112,"alcelaphine gammaherpesvirus 1","pubmed",1,"2002 Aug","2002","Success"
44,12208112,"alcelaphine gammaherpesvirus 1","pubmed",1,"2002 Aug","2002","Success"
44,12208112,"alcelaphine gammaherpesvirus 1","pubmed",1,"2002 Aug","2002","Success"
44,12208112,"alcelaphine gammaherpesvirus 1","pubmed",1,"2002 Aug","2002","Success"
44,12208112,"alcelaphine gammaherpesvirus 1","pubmed",1,"2002 Aug","2002","Success"
44,12208112,"alcelaphine gammaherpesvirus 1","pubmed",1,"2002 Aug","2002","Success"
44,12208112,"alcelaphine gammaherpesvirus 1","pubmed",1,"2002 Aug","2002","Success"
45,557117,"alcelaphine gammaherpesvirus 1","pubmed",1,"1977 Jan","1977","Success"
46,2716112,"alcelaphine gammaherpesvirus 1","pubmed",1,"1989 Apr","1989","Success"
46,2716112,"alcelaphine gammaherpesvirus 1","pubmed",1,"1989 Apr","1989","Success"
46,2716112,"alcelaphine gammaherpesvirus 1","pubmed",1,"1989 Apr","1989","Success"
46,2716112,"alcelaphine gammaherpesvirus 1","pubmed",1,"1989 Apr","1989","Success"
47,12208112,"alcelaphine gammaherpesvirus 1","pubmed",1,"2002 Aug","2002","Success"
47,12208112,"alcelaphine gammaherpesvirus 1","pubmed",1,"2002 Aug","2002","Success"
47,12208112,"alcelaphine gammaherpesvirus 1","pubmed",1,"2002 Aug","2002","Success"
47,12208112,"alcelaphine gammaherpesvirus 1","pubmed",1,"2002 Aug","2002","Success"
47,12208112,"alcelaphine gammaherpesvirus 1","pubmed",1,"2002 Aug","2002","Success"
47,12208112,"alcelaphine gammaherpesvirus 1","pubmed",1,"2002 Aug","2002","Success"
47,12208112,"alcelaphine gammaherpesvirus 1","pubmed",1,"2002 Aug","2002","Success"
47,12208112,"alcelaphine gammaherpesvirus 1","pubmed",1,"2002 Aug","2002","Success"
47,12208112,"alcelaphine gammaherpesvirus 1","pubmed",1,"2002 Aug","2002","Success"
47,12208112,"alcelaphine gammaherpesvirus 1","pubmed",1,"2002 Aug","2002","Success"
47,12208112,"alcelaphine gammaherpesvirus 1","pubmed",1,"2002 Aug","2002","Success"
47,12208112,"alcelaphine gammaherpesvirus 1","pubmed",1,"2002 Aug","2002","Success"
47,12208112,"alcelaphine gammaherpesvirus 1","pubmed",1,"2002 Aug","2002","Success"
47,12208112,"alcelaphine gammaherpesvirus 1","pubmed",1,"2002 Aug","2002","Success"
47,12208112,"alcelaphine gammaherpesvirus 1","pubmed",1,"2002 Aug","2002","Success"
47,12208112,"alcelaphine gammaherpesvirus 1","pubmed",1,"2002 Aug","2002","Success"
47,12208112,"alcelaphine gammaherpesvirus 1","pubmed",1,"2002 Aug","2002","Success"
47,12208112,"alcelaphine gammaherpesvirus 1","pubmed",1,"2002 Aug","2002","Success"
47,12208112,"alcelaphine gammaherpesvirus 1","pubmed",1,"2002 Aug","2002","Success"
47,12208112,"alcelaphine gammaherpesvirus 1","pubmed",1,"2002 Aug","2002","Success"
47,12208112,"alcelaphine gammaherpesvirus 1","pubmed",1,"2002 Aug","2002","Success"
47,12208112,"alcelaphine gammaherpesvirus 1","pubmed",1,"2002 Aug","2002","Success"
47,12208112,"alcelaphine gammaherpesvirus 1","pubmed",1,"2002 Aug","2002","Success"
47,12208112,"alcelaphine gammaherpesvirus 1","pubmed",1,"2002 Aug","2002","Success"
47,12208112,"alcelaphine gammaherpesvirus 1","pubmed",1,"2002 Aug","2002","Success"
48,12208112,"alcelaphine gammaherpesvirus 1","pubmed",1,"2002 Aug","2002","Success"
48,12208112,"alcelaphine gammaherpesvirus 1","pubmed",1,"2002 Aug","2002","Success"
48,12208112,"alcelaphine gammaherpesvirus 1","pubmed",1,"2002 Aug","2002","Success"
48,12208112,"alcelaphine gammaherpesvirus 1","pubmed",1,"2002 Aug","2002","Success"
48,12208112,"alcelaphine gammaherpesvirus 1","pubmed",1,"2002 Aug","2002","Success"
48,12208112,"alcelaphine gammaherpesvirus 1","pubmed",1,"2002 Aug","2002","Success"
48,12208112,"alcelaphine gammaherpesvirus 1","pubmed",1,"2002 Aug","2002","Success"
48,12208112,"alcelaphine gammaherpesvirus 1","pubmed",1,"2002 Aug","2002","Success"
48,12208112,"alcelaphine gammaherpesvirus 1","pubmed",1,"2002 Aug","2002","Success"
48,12208112,"alcelaphine gammaherpesvirus 1","pubmed",1,"2002 Aug","2002","Success"
48,12208112,"alcelaphine gammaherpesvirus 1","pubmed",1,"2002 Aug","2002","Success"
48,12208112,"alcelaphine gammaherpesvirus 1","pubmed",1,"2002 Aug","2002","Success"
48,12208112,"alcelaphine gammaherpesvirus 1","pubmed",1,"2002 Aug","2002","Success"
48,12208112,"alcelaphine gammaherpesvirus 1","pubmed",1,"2002 Aug","2002","Success"
48,12208112,"alcelaphine gammaherpesvirus 1","pubmed",1,"2002 Aug","2002","Success"
48,12208112,"alcelaphine gammaherpesvirus 1","pubmed",1,"2002 Aug","2002","Success"
48,12208112,"alcelaphine gammaherpesvirus 1","pubmed",1,"2002 Aug","2002","Success"
48,12208112,"alcelaphine gammaherpesvirus 1","pubmed",1,"2002 Aug","2002","Success"
48,12208112,"alcelaphine gammaherpesvirus 1","pubmed",1,"2002 Aug","2002","Success"
48,12208112,"alcelaphine gammaherpesvirus 1","pubmed",1,"2002 Aug","2002","Success"
48,12208112,"alcelaphine gammaherpesvirus 1","pubmed",1,"2002 Aug","2002","Success"
48,12208112,"alcelaphine gammaherpesvirus 1","pubmed",1,"2002 Aug","2002","Success"
48,12208112,"alcelaphine gammaherpesvirus 1","pubmed",1,"2002 Aug","2002","Success"
48,12208112,"alcelaphine gammaherpesvirus 1","pubmed",1,"2002 Aug","2002","Success"
48,12208112,"alcelaphine gammaherpesvirus 1","pubmed",1,"2002 Aug","2002","Success"
49,12208112,"alcelaphine gammaherpesvirus 1","pubmed",1,"2002 Aug","2002","Success"
49,12208112,"alcelaphine gammaherpesvirus 1","pubmed",1,"2002 Aug","2002","Success"
49,12208112,"alcelaphine gammaherpesvirus 1","pubmed",1,"2002 Aug","2002","Success"
49,12208112,"alcelaphine gammaherpesvirus 1","pubmed",1,"2002 Aug","2002","Success"
49,12208112,"alcelaphine gammaherpesvirus 1","pubmed",1,"2002 Aug","2002","Success"
49,12208112,"alcelaphine gammaherpesvirus 1","pubmed",1,"2002 Aug","2002","Success"
49,12208112,"alcelaphine gammaherpesvirus 1","pubmed",1,"2002 Aug","2002","Success"
49,12208112,"alcelaphine gammaherpesvirus 1","pubmed",1,"2002 Aug","2002","Success"
49,12208112,"alcelaphine gammaherpesvirus 1","pubmed",1,"2002 Aug","2002","Success"
49,12208112,"alcelaphine gammaherpesvirus 1","pubmed",1,"2002 Aug","2002","Success"
49,12208112,"alcelaphine gammaherpesvirus 1","pubmed",1,"2002 Aug","2002","Success"
49,12208112,"alcelaphine gammaherpesvirus 1","pubmed",1,"2002 Aug","2002","Success"
49,12208112,"alcelaphine gammaherpesvirus 1","pubmed",1,"2002 Aug","2002","Success"
49,12208112,"alcelaphine gammaherpesvirus 1","pubmed",1,"2002 Aug","2002","Success"
49,12208112,"alcelaphine gammaherpesvirus 1","pubmed",1,"2002 Aug","2002","Success"
49,12208112,"alcelaphine gammaherpesvirus 1","pubmed",1,"2002 Aug","2002","Success"
49,12208112,"alcelaphine gammaherpesvirus 1","pubmed",1,"2002 Aug","2002","Success"
49,12208112,"alcelaphine gammaherpesvirus 1","pubmed",1,"2002 Aug","2002","Success"
49,12208112,"alcelaphine gammaherpesvirus 1","pubmed",1,"2002 Aug","2002","Success"
49,12208112,"alcelaphine gammaherpesvirus 1","pubmed",1,"2002 Aug","2002","Success"
49,12208112,"alcelaphine gammaherpesvirus 1","pubmed",1,"2002 Aug","2002","Success"
49,12208112,"alcelaphine gammaherpesvirus 1","pubmed",1,"2002 Aug","2002","Success"
49,12208112,"alcelaphine gammaherpesvirus 1","pubmed",1,"2002 Aug","2002","Success"
49,12208112,"alcelaphine gammaherpesvirus 1","pubmed",1,"2002 Aug","2002","Success"
49,12208112,"alcelaphine gammaherpesvirus 1","pubmed",1,"2002 Aug","2002","Success"
50,2716112,"alcelaphine gammaherpesvirus 1","pubmed",1,"1989 Apr","1989","Success"
50,2716112,"alcelaphine gammaherpesvirus 1","pubmed",1,"1989 Apr","1989","Success"
50,2716112,"alcelaphine gammaherpesvirus 1","pubmed",1,"1989 Apr","1989","Success"
50,2716112,"alcelaphine gammaherpesvirus 1","pubmed",1,"1989 Apr","1989","Success"
51,23957274,"alcelaphine gammaherpesvirus 1","pubmed",1,"2015 Jun","2015","Success"
51,23957274,"alcelaphine gammaherpesvirus 1","pubmed",1,"2015 Jun","2015","Success"
52,12202582,"alcelaphine gammaherpesvirus 2","pubmed",1,"2002 Sep","2002","Success"
53,4778485,"alcelaphine gammaherpesvirus 2","pubmed",1,"1973 Jul","1973","Success"
54,24803260,"alcelaphine gammaherpesvirus 2","pubmed",1,"2014 Aug 6","2014","Success"
55,7343576,"alcelaphine gammaherpesvirus 2","pubmed",1,"1981 Jan","1981","Success"
56,11021426,"bovine gammaherpesvirus 6","pubmed",1,"2000 Sep","2000","Success"
56,11021426,"bovine gammaherpesvirus 6","pubmed",1,"2000 Sep","2000","Success"
57,9557713,"bovine gammaherpesvirus 6","pubmed",1,"1998 May","1998","Success"
58,25427628,"bovine gammaherpesvirus 6","pubmed",1,"2015 Feb","2015","Success"
62,17255446,"caprine gammaherpesvirus 2","pubmed",1,"2006 Oct","2006","Success"
62,17255446,"caprine gammaherpesvirus 2","pubmed",1,"2006 Oct","2006","Success"
62,17255446,"caprine gammaherpesvirus 2","pubmed",1,"2006 Oct","2006","Success"
62,17255446,"caprine gammaherpesvirus 2","pubmed",1,"2006 Oct","2006","Success"
62,17255446,"caprine gammaherpesvirus 2","pubmed",1,"2006 Oct","2006","Success"
63,17255446,"caprine gammaherpesvirus 2","pubmed",1,"2006 Oct","2006","Success"
63,17255446,"caprine gammaherpesvirus 2","pubmed",1,"2006 Oct","2006","Success"
63,17255446,"caprine gammaherpesvirus 2","pubmed",1,"2006 Oct","2006","Success"
63,17255446,"caprine gammaherpesvirus 2","pubmed",1,"2006 Oct","2006","Success"
63,17255446,"caprine gammaherpesvirus 2","pubmed",1,"2006 Oct","2006","Success"
64,22132808,"caprine gammaherpesvirus 2","pubmed",1,"2011 Dec 2","2011","Success"
65,11125175,"caprine gammaherpesvirus 2","pubmed",1,"2001 Jan","2001","Success"
66,12661731,"caprine gammaherpesvirus 2","pubmed",1,"2003 Mar","2003","Success"
67,12580295,"caprine gammaherpesvirus 2","pubmed",1,"2003 Jan","2003","Success"
68,1897131,"hippotragine gammaherpesvirus 1","pubmed",1,"1991 Aug 15","1991","Success"
69,7091816,"ovine gammaherpesvirus 2","pubmed",1,"1982 Jan","1982","Success"
69,7091816,"ovine gammaherpesvirus 2","pubmed",1,"1982 Jan","1982","Success"
74,12238366,"ovine gammaherpesvirus 2","pubmed",1,"2002 Jul","2002","Success"
75,17255446,"ovine gammaherpesvirus 2","pubmed",1,"2006 Oct","2006","Success"
75,17255446,"ovine gammaherpesvirus 2","pubmed",1,"2006 Oct","2006","Success"
75,17255446,"ovine gammaherpesvirus 2","pubmed",1,"2006 Oct","2006","Success"
75,17255446,"ovine gammaherpesvirus 2","pubmed",1,"2006 Oct","2006","Success"
75,17255446,"ovine gammaherpesvirus 2","pubmed",1,"2006 Oct","2006","Success"
76,17255446,"ovine gammaherpesvirus 2","pubmed",1,"2006 Oct","2006","Success"
76,17255446,"ovine gammaherpesvirus 2","pubmed",1,"2006 Oct","2006","Success"
76,17255446,"ovine gammaherpesvirus 2","pubmed",1,"2006 Oct","2006","Success"
76,17255446,"ovine gammaherpesvirus 2","pubmed",1,"2006 Oct","2006","Success"
76,17255446,"ovine gammaherpesvirus 2","pubmed",1,"2006 Oct","2006","Success"
77,17699095,"ovine gammaherpesvirus 2","pubmed",1,"2007 Jul","2007","Success"
78,11108448,"ovine gammaherpesvirus 2","pubmed",1,"2000 Nov","2000","Success"
79,12208112,"ovine gammaherpesvirus 2","pubmed",1,"2002 Aug","2002","Success"
79,12208112,"ovine gammaherpesvirus 2","pubmed",1,"2002 Aug","2002","Success"
79,12208112,"ovine gammaherpesvirus 2","pubmed",1,"2002 Aug","2002","Success"
79,12208112,"ovine gammaherpesvirus 2","pubmed",1,"2002 Aug","2002","Success"
79,12208112,"ovine gammaherpesvirus 2","pubmed",1,"2002 Aug","2002","Success"
79,12208112,"ovine gammaherpesvirus 2","pubmed",1,"2002 Aug","2002","Success"
79,12208112,"ovine gammaherpesvirus 2","pubmed",1,"2002 Aug","2002","Success"
79,12208112,"ovine gammaherpesvirus 2","pubmed",1,"2002 Aug","2002","Success"
79,12208112,"ovine gammaherpesvirus 2","pubmed",1,"2002 Aug","2002","Success"
79,12208112,"ovine gammaherpesvirus 2","pubmed",1,"2002 Aug","2002","Success"
79,12208112,"ovine gammaherpesvirus 2","pubmed",1,"2002 Aug","2002","Success"
79,12208112,"ovine gammaherpesvirus 2","pubmed",1,"2002 Aug","2002","Success"
79,12208112,"ovine gammaherpesvirus 2","pubmed",1,"2002 Aug","2002","Success"
79,12208112,"ovine gammaherpesvirus 2","pubmed",1,"2002 Aug","2002","Success"
79,12208112,"ovine gammaherpesvirus 2","pubmed",1,"2002 Aug","2002","Success"
79,12208112,"ovine gammaherpesvirus 2","pubmed",1,"2002 Aug","2002","Success"
79,12208112,"ovine gammaherpesvirus 2","pubmed",1,"2002 Aug","2002","Success"
79,12208112,"ovine gammaherpesvirus 2","pubmed",1,"2002 Aug","2002","Success"
79,12208112,"ovine gammaherpesvirus 2","pubmed",1,"2002 Aug","2002","Success"
79,12208112,"ovine gammaherpesvirus 2","pubmed",1,"2002 Aug","2002","Success"
79,12208112,"ovine gammaherpesvirus 2","pubmed",1,"2002 Aug","2002","Success"
79,12208112,"ovine gammaherpesvirus 2","pubmed",1,"2002 Aug","2002","Success"
79,12208112,"ovine gammaherpesvirus 2","pubmed",1,"2002 Aug","2002","Success"
79,12208112,"ovine gammaherpesvirus 2","pubmed",1,"2002 Aug","2002","Success"
79,12208112,"ovine gammaherpesvirus 2","pubmed",1,"2002 Aug","2002","Success"
80,11021426,"ovine gammaherpesvirus 2","pubmed",1,"2000 Sep","2000","Success"
80,11021426,"ovine gammaherpesvirus 2","pubmed",1,"2000 Sep","2000","Success"
81,7839584,"ovine gammaherpesvirus 2","pubmed",1,"1994 Sep","1994","Success"
81,7839584,"ovine gammaherpesvirus 2","pubmed",1,"1994 Sep","1994","Success"
82,17543478,"ovine gammaherpesvirus 2","pubmed",1,"2007 Oct 6","2007","Success"
83,12208112,"ovine gammaherpesvirus 2","pubmed",1,"2002 Aug","2002","Success"
83,12208112,"ovine gammaherpesvirus 2","pubmed",1,"2002 Aug","2002","Success"
83,12208112,"ovine gammaherpesvirus 2","pubmed",1,"2002 Aug","2002","Success"
83,12208112,"ovine gammaherpesvirus 2","pubmed",1,"2002 Aug","2002","Success"
83,12208112,"ovine gammaherpesvirus 2","pubmed",1,"2002 Aug","2002","Success"
83,12208112,"ovine gammaherpesvirus 2","pubmed",1,"2002 Aug","2002","Success"
83,12208112,"ovine gammaherpesvirus 2","pubmed",1,"2002 Aug","2002","Success"
83,12208112,"ovine gammaherpesvirus 2","pubmed",1,"2002 Aug","2002","Success"
83,12208112,"ovine gammaherpesvirus 2","pubmed",1,"2002 Aug","2002","Success"
83,12208112,"ovine gammaherpesvirus 2","pubmed",1,"2002 Aug","2002","Success"
83,12208112,"ovine gammaherpesvirus 2","pubmed",1,"2002 Aug","2002","Success"
83,12208112,"ovine gammaherpesvirus 2","pubmed",1,"2002 Aug","2002","Success"
83,12208112,"ovine gammaherpesvirus 2","pubmed",1,"2002 Aug","2002","Success"
83,12208112,"ovine gammaherpesvirus 2","pubmed",1,"2002 Aug","2002","Success"
83,12208112,"ovine gammaherpesvirus 2","pubmed",1,"2002 Aug","2002","Success"
83,12208112,"ovine gammaherpesvirus 2","pubmed",1,"2002 Aug","2002","Success"
83,12208112,"ovine gammaherpesvirus 2","pubmed",1,"2002 Aug","2002","Success"
83,12208112,"ovine gammaherpesvirus 2","pubmed",1,"2002 Aug","2002","Success"
83,12208112,"ovine gammaherpesvirus 2","pubmed",1,"2002 Aug","2002","Success"
83,12208112,"ovine gammaherpesvirus 2","pubmed",1,"2002 Aug","2002","Success"
83,12208112,"ovine gammaherpesvirus 2","pubmed",1,"2002 Aug","2002","Success"
83,12208112,"ovine gammaherpesvirus 2","pubmed",1,"2002 Aug","2002","Success"
83,12208112,"ovine gammaherpesvirus 2","pubmed",1,"2002 Aug","2002","Success"
83,12208112,"ovine gammaherpesvirus 2","pubmed",1,"2002 Aug","2002","Success"
83,12208112,"ovine gammaherpesvirus 2","pubmed",1,"2002 Aug","2002","Success"
84,12208112,"ovine gammaherpesvirus 2","pubmed",1,"2002 Aug","2002","Success"
84,12208112,"ovine gammaherpesvirus 2","pubmed",1,"2002 Aug","2002","Success"
84,12208112,"ovine gammaherpesvirus 2","pubmed",1,"2002 Aug","2002","Success"
84,12208112,"ovine gammaherpesvirus 2","pubmed",1,"2002 Aug","2002","Success"
84,12208112,"ovine gammaherpesvirus 2","pubmed",1,"2002 Aug","2002","Success"
84,12208112,"ovine gammaherpesvirus 2","pubmed",1,"2002 Aug","2002","Success"
84,12208112,"ovine gammaherpesvirus 2","pubmed",1,"2002 Aug","2002","Success"
84,12208112,"ovine gammaherpesvirus 2","pubmed",1,"2002 Aug","2002","Success"
84,12208112,"ovine gammaherpesvirus 2","pubmed",1,"2002 Aug","2002","Success"
84,12208112,"ovine gammaherpesvirus 2","pubmed",1,"2002 Aug","2002","Success"
84,12208112,"ovine gammaherpesvirus 2","pubmed",1,"2002 Aug","2002","Success"
84,12208112,"ovine gammaherpesvirus 2","pubmed",1,"2002 Aug","2002","Success"
84,12208112,"ovine gammaherpesvirus 2","pubmed",1,"2002 Aug","2002","Success"
84,12208112,"ovine gammaherpesvirus 2","pubmed",1,"2002 Aug","2002","Success"
84,12208112,"ovine gammaherpesvirus 2","pubmed",1,"2002 Aug","2002","Success"
84,12208112,"ovine gammaherpesvirus 2","pubmed",1,"2002 Aug","2002","Success"
84,12208112,"ovine gammaherpesvirus 2","pubmed",1,"2002 Aug","2002","Success"
84,12208112,"ovine gammaherpesvirus 2","pubmed",1,"2002 Aug","2002","Success"
84,12208112,"ovine gammaherpesvirus 2","pubmed",1,"2002 Aug","2002","Success"
84,12208112,"ovine gammaherpesvirus 2","pubmed",1,"2002 Aug","2002","Success"
84,12208112,"ovine gammaherpesvirus 2","pubmed",1,"2002 Aug","2002","Success"
84,12208112,"ovine gammaherpesvirus 2","pubmed",1,"2002 Aug","2002","Success"
84,12208112,"ovine gammaherpesvirus 2","pubmed",1,"2002 Aug","2002","Success"
84,12208112,"ovine gammaherpesvirus 2","pubmed",1,"2002 Aug","2002","Success"
84,12208112,"ovine gammaherpesvirus 2","pubmed",1,"2002 Aug","2002","Success"
85,12208112,"ovine gammaherpesvirus 2","pubmed",1,"2002 Aug","2002","Success"
85,12208112,"ovine gammaherpesvirus 2","pubmed",1,"2002 Aug","2002","Success"
85,12208112,"ovine gammaherpesvirus 2","pubmed",1,"2002 Aug","2002","Success"
85,12208112,"ovine gammaherpesvirus 2","pubmed",1,"2002 Aug","2002","Success"
85,12208112,"ovine gammaherpesvirus 2","pubmed",1,"2002 Aug","2002","Success"
85,12208112,"ovine gammaherpesvirus 2","pubmed",1,"2002 Aug","2002","Success"
85,12208112,"ovine gammaherpesvirus 2","pubmed",1,"2002 Aug","2002","Success"
85,12208112,"ovine gammaherpesvirus 2","pubmed",1,"2002 Aug","2002","Success"
85,12208112,"ovine gammaherpesvirus 2","pubmed",1,"2002 Aug","2002","Success"
85,12208112,"ovine gammaherpesvirus 2","pubmed",1,"2002 Aug","2002","Success"
85,12208112,"ovine gammaherpesvirus 2","pubmed",1,"2002 Aug","2002","Success"
85,12208112,"ovine gammaherpesvirus 2","pubmed",1,"2002 Aug","2002","Success"
85,12208112,"ovine gammaherpesvirus 2","pubmed",1,"2002 Aug","2002","Success"
85,12208112,"ovine gammaherpesvirus 2","pubmed",1,"2002 Aug","2002","Success"
85,12208112,"ovine gammaherpesvirus 2","pubmed",1,"2002 Aug","2002","Success"
85,12208112,"ovine gammaherpesvirus 2","pubmed",1,"2002 Aug","2002","Success"
85,12208112,"ovine gammaherpesvirus 2","pubmed",1,"2002 Aug","2002","Success"
85,12208112,"ovine gammaherpesvirus 2","pubmed",1,"2002 Aug","2002","Success"
85,12208112,"ovine gammaherpesvirus 2","pubmed",1,"2002 Aug","2002","Success"
85,12208112,"ovine gammaherpesvirus 2","pubmed",1,"2002 Aug","2002","Success"
85,12208112,"ovine gammaherpesvirus 2","pubmed",1,"2002 Aug","2002","Success"
85,12208112,"ovine gammaherpesvirus 2","pubmed",1,"2002 Aug","2002","Success"
85,12208112,"ovine gammaherpesvirus 2","pubmed",1,"2002 Aug","2002","Success"
85,12208112,"ovine gammaherpesvirus 2","pubmed",1,"2002 Aug","2002","Success"
85,12208112,"ovine gammaherpesvirus 2","pubmed",1,"2002 Aug","2002","Success"
86,12208112,"ovine gammaherpesvirus 2","pubmed",1,"2002 Aug","2002","Success"
86,12208112,"ovine gammaherpesvirus 2","pubmed",1,"2002 Aug","2002","Success"
86,12208112,"ovine gammaherpesvirus 2","pubmed",1,"2002 Aug","2002","Success"
86,12208112,"ovine gammaherpesvirus 2","pubmed",1,"2002 Aug","2002","Success"
86,12208112,"ovine gammaherpesvirus 2","pubmed",1,"2002 Aug","2002","Success"
86,12208112,"ovine gammaherpesvirus 2","pubmed",1,"2002 Aug","2002","Success"
