"Original","Submitted","Accepted_name","Selected_family","Selected_order","Selected_class","Synonyms"
"myotis yumanensis","Myotis yumanensis","Myotis yumanensis","Vespertilionidae","Chiroptera","Mammalia",NA
"nycticeius humeralis","Nycticeius humeralis","Nycticeius humeralis","Vespertilionidae","Chiroptera","Mammalia",NA
"parastrellus hesperus","Parastrellus hesperus","Parastrellus hesperus","Vespertilionidae","Chiroptera","Mammalia","Pipistrellus hesperus"
"parastrellus hesperus","Parastrellus hesperus","Parastrellus hesperus","Vespertilionidae","Chiroptera","Mammalia","Scotophilus hesperus"
"parastrellus hesperus","Parastrellus hesperus","Parastrellus hesperus","Vespertilionidae","Chiroptera","Mammalia","Pipistrellus hesperus hesperus"
"parastrellus hesperus","Parastrellus hesperus","Parastrellus hesperus","Vespertilionidae","Chiroptera","Mammalia","Pipistrellus hesperus maximus"
"perimyotis subflavus","Perimyotis subflavus","Perimyotis subflavus","Vespertilionidae","Chiroptera","Mammalia",NA
"tadarida brasiliensis","Tadarida brasiliensis","Tadarida brasiliensis","Molossidae","Chiroptera","Mammalia",NA
"mormoops megalophylla","Mormoops megalophylla","Mormoops megalophylla","Mormoopidae","Chiroptera","Mammalia",NA
"castor canadensis","Castor canadensis","Castor canadensis","Castoridae","Rodentia","Mammalia","Castor caecator"
"castor canadensis","Castor canadensis","Castor canadensis","Castoridae","Rodentia","Mammalia","Castor canadensis phaeus"
"castor canadensis","Castor canadensis","Castor canadensis","Castoridae","Rodentia","Mammalia","Castor canadensis acadicus"
"castor canadensis","Castor canadensis","Castor canadensis","Castoridae","Rodentia","Mammalia","Castor canadensis baileyi"
"castor canadensis","Castor canadensis","Castor canadensis","Castoridae","Rodentia","Mammalia","Castor canadensis belugae"
"castor canadensis","Castor canadensis","Castor canadensis","Castoridae","Rodentia","Mammalia","Castor canadensis caecator"
"castor canadensis","Castor canadensis","Castor canadensis","Castoridae","Rodentia","Mammalia","Castor canadensis canadensis"
"castor canadensis","Castor canadensis","Castor canadensis","Castoridae","Rodentia","Mammalia","Castor canadensis carolinensis"
"castor canadensis","Castor canadensis","Castor canadensis","Castoridae","Rodentia","Mammalia","Castor canadensis concisor"
"castor canadensis","Castor canadensis","Castor canadensis","Castoridae","Rodentia","Mammalia","Castor canadensis duchesnei"
"castor canadensis","Castor canadensis","Castor canadensis","Castoridae","Rodentia","Mammalia","Castor canadensis frondator"
"castor canadensis","Castor canadensis","Castor canadensis","Castoridae","Rodentia","Mammalia","Castor canadensis idoneus"
"castor canadensis","Castor canadensis","Castor canadensis","Castoridae","Rodentia","Mammalia","Castor canadensis labradorensis"
"castor canadensis","Castor canadensis","Castor canadensis","Castoridae","Rodentia","Mammalia","Castor canadensis leucodontus"
"castor canadensis","Castor canadensis","Castor canadensis","Castoridae","Rodentia","Mammalia","Castor canadensis mexicanus"
"castor canadensis","Castor canadensis","Castor canadensis","Castoridae","Rodentia","Mammalia","Castor canadensis michiganensis"
"castor canadensis","Castor canadensis","Castor canadensis","Castoridae","Rodentia","Mammalia","Castor canadensis missouriensis"
"castor canadensis","Castor canadensis","Castor canadensis","Castoridae","Rodentia","Mammalia","Castor canadensis pallidus"
"castor canadensis","Castor canadensis","Castor canadensis","Castoridae","Rodentia","Mammalia","Castor canadensis repentinus"
"castor canadensis","Castor canadensis","Castor canadensis","Castoridae","Rodentia","Mammalia","Castor canadensis rostralis"
"castor canadensis","Castor canadensis","Castor canadensis","Castoridae","Rodentia","Mammalia","Castor canadensis sagittatus"
"castor canadensis","Castor canadensis","Castor canadensis","Castoridae","Rodentia","Mammalia","Castor subauratus shastensis"
"castor canadensis","Castor canadensis","Castor canadensis","Castoridae","Rodentia","Mammalia","Castor subauratus subauratus"
"castor canadensis","Castor canadensis","Castor canadensis","Castoridae","Rodentia","Mammalia","Castor canadensis taylori"
"castor canadensis","Castor canadensis","Castor canadensis","Castoridae","Rodentia","Mammalia","Castor canadensis texensis"
"hydrochoerus hydrochaeris","Hydrochoerus hydrochaeris","Hydrochoerus hydrochaeris","Caviidae","Rodentia","Mammalia","Hydrochaeris hydrochaeris"
"neotoma floridana","Neotoma floridana","Neotoma floridana","Cricetidae","Rodentia","Mammalia","Neotoma floridana floridana"
"neotoma floridana","Neotoma floridana","Neotoma floridana","Cricetidae","Rodentia","Mammalia","Neotoma floridana smalli"
"neotoma floridana","Neotoma floridana","Neotoma floridana","Cricetidae","Rodentia","Mammalia","Neotoma attwateri"
"neotoma floridana","Neotoma floridana","Neotoma floridana","Cricetidae","Rodentia","Mammalia","Neotoma baileyi"
"neotoma floridana","Neotoma floridana","Neotoma floridana","Cricetidae","Rodentia","Mammalia","Neotoma campestris"
"neotoma floridana","Neotoma floridana","Neotoma floridana","Cricetidae","Rodentia","Mammalia","Neotoma floridana haematoreia"
"neotoma floridana","Neotoma floridana","Neotoma floridana","Cricetidae","Rodentia","Mammalia","Neotoma floridana illinoensis"
"neotoma floridana","Neotoma floridana","Neotoma floridana","Cricetidae","Rodentia","Mammalia","Neotoma floridana osagensis"
"neotoma floridana","Neotoma floridana","Neotoma floridana","Cricetidae","Rodentia","Mammalia","Neotoma floridana rubida"
"erethizon dorsatus","Erethizon dorsatus","Erethizon dorsatus","Erethizontidae","Rodentia","Mammalia","Erethizon dorsatum"
"gerbillus gerbillus","Gerbillus gerbillus","Gerbillus gerbillus","Muridae","Rodentia","Mammalia","Gerbillus aegyptius"
"gerbillus gerbillus","Gerbillus gerbillus","Gerbillus gerbillus","Muridae","Rodentia","Mammalia","Gerbillus foleyi"
"gerbillus gerbillus","Gerbillus gerbillus","Gerbillus gerbillus","Muridae","Rodentia","Mammalia","Gerbillus hirtipes"
"gerbillus gerbillus","Gerbillus gerbillus","Gerbillus gerbillus","Muridae","Rodentia","Mammalia","Meriones longicaudus"
"gerbillus gerbillus","Gerbillus gerbillus","Gerbillus gerbillus","Muridae","Rodentia","Mammalia","Gerbillus gerbillus asyutensis"
"gerbillus gerbillus","Gerbillus gerbillus","Gerbillus gerbillus","Muridae","Rodentia","Mammalia","Gerbillus gerbillus sudanensis"
"myocastor coypus","Myocastor coypus","Myocastor coypus","Myocastoridae","Rodentia","Mammalia","Myocaster coypus"
"glaucomys volans","Glaucomys volans","Glaucomys volans","Sciuridae","Rodentia","Mammalia","Mus volans"
"marmota monax","Marmota monax","Marmota monax","Sciuridae","Rodentia","Mammalia",NA
"sciurus niger","Sciurus niger","Sciurus niger","Sciuridae","Rodentia","Mammalia",NA
"tamias striatus","Tamias striatus","Tamias striatus","Sciuridae","Rodentia","Mammalia",NA
"ictidomys tridecemlineatus","Ictidomys tridecemlineatus","Ictidomys tridecemlineatus","Sciuridae","Rodentia","Mammalia","Spermophilus tridecemlineatus"
"otospermophilus variegatus","Otospermophilus variegatus","Otospermophilus variegatus","Sciuridae","Rodentia","Mammalia","Spermophilus variegatus"
"otospermophilus variegatus","Otospermophilus variegatus","Otospermophilus variegatus","Sciuridae","Rodentia","Mammalia","Spermophilus buccatus"
"otospermophilus variegatus","Otospermophilus variegatus","Otospermophilus variegatus","Sciuridae","Rodentia","Mammalia","Spermophilus macrourus"
"urocitellus undulatus","Urocitellus undulatus","Urocitellus undulatus","Sciuridae","Rodentia","Mammalia","Spermophilus undulatus"
"blastocerus dichotomus","Blastocerus dichotomus","Blastocerus dichotomus","Cervidae","Artiodactyla","Mammalia",NA
"mazama americana","Mazama americana","Mazama americana","Cervidae","Artiodactyla","Mammalia",NA
"camelus bactrianus","Camelus bactrianus","Camelus bactrianus","Camelidae","Artiodactyla","Mammalia",NA
"notamacropus agilis","Notamacropus agilis","Notamacropus agilis","Macropodidae","Diprotodontia","Mammalia",NA
"didelphis marsupialis","Didelphis marsupialis","Didelphis marsupialis","Didelphidae","Didelphimorphia","Mammalia",NA
"dasypus novemcinctus","Dasypus novemcinctus","Dasypus novemcinctus","Dasypodidae","Cingulata","Mammalia",NA
"macaca sinica","Macaca sinica","Macaca sinica","Cercopithecidae","Primates","Mammalia",NA
"lophostoma silvicolum","Lophostoma silvicolum","Lophostoma silvicolum","Phyllostomidae","Chiroptera","Mammalia","Tonatia silvicola"
"lepus californicus","Lepus californicus","Lepus californicus","Leporidae","Lagomorpha","Mammalia",NA
"choloepus hoffmanni","Choloepus hoffmanni","Choloepus hoffmanni","Megalonychidae","Pilosa","Mammalia",NA
"peromyscus leucopus","Peromyscus leucopus","Peromyscus leucopus","Cricetidae","Rodentia","Mammalia","Hesperomys affinis"
"peromyscus leucopus","Peromyscus leucopus","Peromyscus leucopus","Cricetidae","Rodentia","Mammalia","Peromyscus arboreus"
"peromyscus leucopus","Peromyscus leucopus","Peromyscus leucopus","Cricetidae","Rodentia","Mammalia","Hesperomys campestris"
"peromyscus leucopus","Peromyscus leucopus","Peromyscus leucopus","Cricetidae","Rodentia","Mammalia","Peromyscus canus"
"peromyscus leucopus","Peromyscus leucopus","Peromyscus leucopus","Cricetidae","Rodentia","Mammalia","Peromyscus cozulmelae"
"peromyscus leucopus","Peromyscus leucopus","Peromyscus leucopus","Cricetidae","Rodentia","Mammalia","Arvicola emmonsi"
"peromyscus leucopus","Peromyscus leucopus","Peromyscus leucopus","Cricetidae","Rodentia","Mammalia","Vesperimus mearnsii"
"peromyscus leucopus","Peromyscus leucopus","Peromyscus leucopus","Cricetidae","Rodentia","Mammalia","Mus michiganensis"
"peromyscus leucopus","Peromyscus leucopus","Peromyscus leucopus","Cricetidae","Rodentia","Mammalia","Peromyscus musculoides"
"peromyscus leucopus","Peromyscus leucopus","Peromyscus leucopus","Cricetidae","Rodentia","Mammalia","Cricetus myoides"
"peromyscus leucopus","Peromyscus leucopus","Peromyscus leucopus","Cricetidae","Rodentia","Mammalia","Hesperomys texana"
"peromyscus leucopus","Peromyscus leucopus","Peromyscus leucopus","Cricetidae","Rodentia","Mammalia","Peromyscus tornillo"
"peromyscus leucopus","Peromyscus leucopus","Peromyscus leucopus","Cricetidae","Rodentia","Mammalia","Peromyscus leucopus ammodytes"
"peromyscus leucopus","Peromyscus leucopus","Peromyscus leucopus","Cricetidae","Rodentia","Mammalia","Peromyscus leucopus aridulus"
"peromyscus leucopus","Peromyscus leucopus","Peromyscus leucopus","Cricetidae","Rodentia","Mammalia","Sitomys leucopus arizonae"
"peromyscus leucopus","Peromyscus leucopus","Peromyscus leucopus","Cricetidae","Rodentia","Mammalia","Peromyscus leucopus brevicaudus"
"peromyscus leucopus","Peromyscus leucopus","Peromyscus leucopus","Cricetidae","Rodentia","Mammalia","Peromyscus texanus castaneus"
"peromyscus leucopus","Peromyscus leucopus","Peromyscus leucopus","Cricetidae","Rodentia","Mammalia","Peromyscus leucopus caudatus"
"peromyscus leucopus","Peromyscus leucopus","Peromyscus leucopus","Cricetidae","Rodentia","Mammalia","Peromyscus leucopus easti"
"peromyscus leucopus","Peromyscus leucopus","Peromyscus leucopus","Cricetidae","Rodentia","Mammalia","Peromyscus texanus flaccidus"
"peromyscus leucopus","Peromyscus leucopus","Peromyscus leucopus","Cricetidae","Rodentia","Mammalia","Peromyscus leucopus fuscus"
"peromyscus leucopus","Peromyscus leucopus","Peromyscus leucopus","Cricetidae","Rodentia","Mammalia","Peromyscus leucopus incensus"
"peromyscus leucopus","Peromyscus leucopus","Peromyscus leucopus","Cricetidae","Rodentia","Mammalia","Peromyscus leucopus lachiguiriensis"
"peromyscus leucopus","Peromyscus leucopus","Peromyscus leucopus","Cricetidae","Rodentia","Mammalia","Peromyscus texanus mesomelas"
"peromyscus leucopus","Peromyscus leucopus","Peromyscus leucopus","Cricetidae","Rodentia","Mammalia","Peromyscus leucopus minnesotae"
"peromyscus leucopus","Peromyscus leucopus","Peromyscus leucopus","Cricetidae","Rodentia","Mammalia","Mus sylvaticus noveboracensis"
"peromyscus leucopus","Peromyscus leucopus","Peromyscus leucopus","Cricetidae","Rodentia","Mammalia","Peromyscus leucopus ochraceus"
"peromyscus leucopus","Peromyscus leucopus","Peromyscus leucopus","Cricetidae","Rodentia","Mammalia","Peromyscus leucopus fusus"
"sigmodon hispidus","Sigmodon hispidus","Sigmodon hispidus","Cricetidae","Rodentia","Mammalia","Sigmodon berlandieri"
"sigmodon hispidus","Sigmodon hispidus","Sigmodon hispidus","Cricetidae","Rodentia","Mammalia","Arvicola texiana"
"sigmodon hispidus","Sigmodon hispidus","Sigmodon hispidus","Cricetidae","Rodentia","Mammalia","Sigmodon hispidus alfredi"
"sigmodon hispidus","Sigmodon hispidus","Sigmodon hispidus","Cricetidae","Rodentia","Mammalia","Sigmodon hispidus confinis"
"sigmodon hispidus","Sigmodon hispidus","Sigmodon hispidus","Cricetidae","Rodentia","Mammalia","Sigmodon hispidus eremicus"
"sigmodon hispidus","Sigmodon hispidus","Sigmodon hispidus","Cricetidae","Rodentia","Mammalia","Sigmodon hispidus exsputus"
"sigmodon hispidus","Sigmodon hispidus","Sigmodon hispidus","Cricetidae","Rodentia","Mammalia","Sigmodon hispidus floridanus"
"sigmodon hispidus","Sigmodon hispidus","Sigmodon hispidus","Cricetidae","Rodentia","Mammalia","Sigmodon hispidus insulicola"
"sigmodon hispidus","Sigmodon hispidus","Sigmodon hispidus","Cricetidae","Rodentia","Mammalia","Sigmodon hispidus komareki"
"sigmodon hispidus","Sigmodon hispidus","Sigmodon hispidus","Cricetidae","Rodentia","Mammalia","Sigmodon hispidus littoralis"
"sigmodon hispidus","Sigmodon hispidus","Sigmodon hispidus","Cricetidae","Rodentia","Mammalia","Sigmodon hispidus pallidus"
"sigmodon hispidus","Sigmodon hispidus","Sigmodon hispidus","Cricetidae","Rodentia","Mammalia","Sigmodon hispidus solus"
"sigmodon hispidus","Sigmodon hispidus","Sigmodon hispidus","Cricetidae","Rodentia","Mammalia","Sigmodon hispidus spadicipygus"
"sigmodon hispidus","Sigmodon hispidus","Sigmodon hispidus","Cricetidae","Rodentia","Mammalia","Sigmodon hispidus virginianus"
"coendou rothschildi","Coendou rothschildi","Coendou rothschildi","Erethizontidae","Rodentia","Mammalia",NA
"rhombomys opimus","Rhombomys opimus","Rhombomys opimus","Muridae","Rodentia","Mammalia","Gerbillus giganteus"
"rhombomys opimus","Rhombomys opimus","Rhombomys opimus","Muridae","Rodentia","Mammalia","Rhombomys pallidus"
"rhombomys opimus","Rhombomys opimus","Rhombomys opimus","Muridae","Rodentia","Mammalia","Rhombomys opimus alaschanicus"
"rhombomys opimus","Rhombomys opimus","Rhombomys opimus","Muridae","Rodentia","Mammalia","Gerbillus opimus dalversinicus"
"rhombomys opimus","Rhombomys opimus","Rhombomys opimus","Muridae","Rodentia","Mammalia","Rhombomys opimus fumicolor"
"rhombomys opimus","Rhombomys opimus","Rhombomys opimus","Muridae","Rodentia","Mammalia","Gerbillus opimus nigrescens"
"rhombomys opimus","Rhombomys opimus","Rhombomys opimus","Muridae","Rodentia","Mammalia","Rhombomys opimus pevzovi"
"rhombomys opimus","Rhombomys opimus","Rhombomys opimus","Muridae","Rodentia","Mammalia","Rhombomys opimus sargadensis"
"rhombomys opimus","Rhombomys opimus","Rhombomys opimus","Muridae","Rodentia","Mammalia","Rhombomys opimus sodalis"
"lonchophylla robusta","Lonchophylla robusta","Lonchophylla robusta","Phyllostomidae","Chiroptera","Mammalia",NA
"vampyrodes caraccioli","Vampyrodes caraccioli","Vampyrodes caraccioli","Phyllostomidae","Chiroptera","Mammalia","Vampyrops caracciolae"
"vampyrodes caraccioli","Vampyrodes caraccioli","Vampyrodes caraccioli","Phyllostomidae","Chiroptera","Mammalia","Vampyrodes caraccioli caraccioli"
"didelphis virginiana","Didelphis virginiana","Didelphis virginiana","Didelphidae","Didelphimorphia","Mammalia",NA
"sylvilagus audubonii","Sylvilagus audubonii","Sylvilagus audubonii","Leporidae","Lagomorpha","Mammalia",NA
"baiomys taylori","Baiomys taylori","Baiomys taylori","Cricetidae","Rodentia","Mammalia","Peromyscus allex"
"baiomys taylori","Baiomys taylori","Baiomys taylori","Cricetidae","Rodentia","Mammalia","Peromyscus paulus"
"baiomys taylori","Baiomys taylori","Baiomys taylori","Cricetidae","Rodentia","Mammalia","Peromyscus taylori analogus"
"baiomys taylori","Baiomys taylori","Baiomys taylori","Cricetidae","Rodentia","Mammalia","Baiomys taylori ater"
"baiomys taylori","Baiomys taylori","Baiomys taylori","Cricetidae","Rodentia","Mammalia","Baiomys taylori canutus"
"baiomys taylori","Baiomys taylori","Baiomys taylori","Cricetidae","Rodentia","Mammalia","Baiomys taylori fuliginatus"
"baiomys taylori","Baiomys taylori","Baiomys taylori","Cricetidae","Rodentia","Mammalia","Peromyscus taylori subater"
"neotoma mexicana","Neotoma mexicana","Neotoma mexicana","Cricetidae","Rodentia","Mammalia","Neotoma distincta"
"neotoma mexicana","Neotoma mexicana","Neotoma mexicana","Cricetidae","Rodentia","Mammalia","Neotoma fallax"
"neotoma mexicana","Neotoma mexicana","Neotoma mexicana","Cricetidae","Rodentia","Mammalia","Neotoma ferruginea"
"neotoma mexicana","Neotoma mexicana","Neotoma mexicana","Cricetidae","Rodentia","Mammalia","Neotoma isthmica"
"neotoma mexicana","Neotoma mexicana","Neotoma mexicana","Cricetidae","Rodentia","Mammalia","Neotoma navus"
"neotoma mexicana","Neotoma mexicana","Neotoma mexicana","Cricetidae","Rodentia","Mammalia","Neotoma parvidens"
"neotoma mexicana","Neotoma mexicana","Neotoma mexicana","Cricetidae","Rodentia","Mammalia","Neotoma picta"
"neotoma mexicana","Neotoma mexicana","Neotoma mexicana","Cricetidae","Rodentia","Mammalia","Neotoma pinetorum"
"neotoma mexicana","Neotoma mexicana","Neotoma mexicana","Cricetidae","Rodentia","Mammalia","Neotoma sinaloae"
"neotoma mexicana","Neotoma mexicana","Neotoma mexicana","Cricetidae","Rodentia","Mammalia","Neotoma tenuicauda"
